,AIS_ID,admission_points,admissions_points_ext,education_achieved,sex,nationality,admission_from,study_programme,age,graduation_year,VŠP_štúdium,FYZ_B,OOP_B,PAM_B,PRPR_B,ZPRPR2_B,TZIV_B,ADM_B,AJ_B,MA_B,MIP_B,PPI_B,attd_FYZ_B,attd_OOP_B,attd_PRPR_B,attd_ZPRPR2_B,attd_TZIV_B,attd_ADM_B,attd_AJ_B,attd_MA_B,attd_MIP_B,attd_PPI_B,end_type,school_general_rating,school_math_rating,school_foreign_lang_rating,school_university_admissions_rating,school_finance_sources_rating,school_pedagogical_team
1047,74171,91.47516508448768,True,5,0,1,2,0,25,2014.0,1.6,2.0,1.6605395030376733,1.4403596686917821,1.9403596686917821,0.0,0.0,2.1605395030376733,1.220179834345891,2.0,1.5,1.720179834345891,12,12,11,0,0,0,11,0,10,12,1,6.32,5.82,8.23,9.61,5.82,2.82
1048,74185,80.47094628683972,True,5,0,1,2,0,24,2014.0,1.71,2.8328780545915198,2.0,1.665756109183039,2.3328780545915198,0.0,0.0,2.0,1.5,2.498634163774559,1.8328780545915195,2.165756109183039,12,12,9,0,0,0,10,0,10,10,1,6.32,5.82,8.23,9.61,5.82,2.82
1049,74062,68.4,False,5,0,1,2,0,25,2014.0,2.43,4.0,4.0,4.0,4.0,0.0,0.0,3.0,1.5,4.0,2.5,4.0,4,1,11,0,0,12,12,0,11,12,0,5.14,6.48,5.34,8.83,7.32,3.13
1050,74147,56.9,False,5,0,1,2,0,26,2014.0,2.47,4.0,3.0,1.5,3.0,0.0,0.0,1.5,1.5,3.0,2.0,2.0,25,12,11,0,0,12,12,0,10,12,0,5.14,6.48,5.34,8.83,7.32,3.13
1051,74237,62.8,False,5,0,1,2,0,26,2014.0,2.26,2.5,2.5,1.5,2.5,0.0,0.0,1.0,2.5,2.5,1.5,2.5,13,21,23,0,0,24,12,0,21,12,1,5.14,6.48,5.34,8.83,7.32,3.13
1052,74342,39.2,False,5,0,1,4,6,26,2012.0,2.16,3.0,3.0,0.0,2.5,0.0,0.0,2.5,1.5,3.0,1.5,2.0,20,10,18,0,0,0,12,0,9,0,0,5.14,6.48,5.34,8.83,7.32,3.13
1053,79524,84.8,False,5,0,1,2,6,24,2015.0,0.0,1.5,1.5,2.0,1.5,0.0,1.5,2.5,1.5,2.5,1.0,1.5,13,12,12,0,10,0,9,0,12,12,0,5.14,6.48,5.34,8.83,7.32,3.13
1054,79546,83.6,False,5,0,1,2,7,25,2014.0,0.0,3.0,3.0,2.0,0.0,2.5,4.0,2.5,1.5,3.0,1.5,1.5,12,12,0,12,5,0,12,0,10,12,0,5.14,6.48,5.34,8.83,7.32,3.13
1055,79564,66.5,False,5,0,1,2,0,24,2015.0,2.4,4.0,2.5,1.5,2.5,0.0,3.0,4.0,1.5,0.0,1.5,2.5,12,12,9,0,9,0,11,0,0,12,0,5.14,6.48,5.34,8.83,7.32,3.13
1056,74066,50.6,False,5,0,1,2,0,24,2014.0,2.35,4.0,4.0,4.0,4.0,0.0,0.0,3.0,2.0,4.0,1.5,2.5,10,10,19,0,0,0,13,0,10,11,0,6.35,4.88,6.43,7.36,5.98,3.08
1057,74165,83.6,False,5,1,1,2,0,25,2014.0,2.09,3.0,2.0,1.5,2.5,0.0,0.0,1.5,2.0,2.5,2.0,1.5,12,12,11,0,0,0,11,0,10,12,1,6.35,4.88,6.43,7.36,5.98,3.08
1058,79680,66.5,False,5,0,1,2,0,24,2015.0,2.3,3.0,2.5,1.5,1.0,0.0,2.0,2.5,2.0,1.5,2.0,1.5,12,12,12,0,11,0,8,0,8,12,1,6.35,4.88,6.43,7.36,5.98,3.08
1059,92797,50.2,False,5,0,1,2,0,22,2017.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,10,0,0,0,1,0,6.35,4.88,6.43,7.36,5.98,3.08
1060,74170,92.13619773031901,True,5,0,1,2,0,25,2014.0,2.37,2.0,1.773215522213468,1.5154770148089787,2.0154770148089787,0.0,0.0,2.273215522213468,1.2577385074044893,2.0,1.5,1.7577385074044893,12,12,11,0,0,0,11,0,10,12,1,6.35,4.88,6.43,7.36,5.98,3.08
1061,74140,70.30538388105875,False,5,0,1,2,0,25,2014.0,2.03,3.0,2.3942759965017277,1.5,2.7885519930034555,0.0,0.0,1.1057240034982723,1.7885519930034555,2.8942759965017277,1.3942759965017277,1.6057240034982723,8,8,15,0,0,11,11,0,10,11,1,6.35,4.88,6.43,7.36,5.98,3.08
1062,74146,77.12958620665802,False,5,0,1,2,0,25,2014.0,1.53,2.6770413793341996,2.1770413793341996,1.5,1.0622482760051963,1.614793103329003,1.614793103329003,1.9688758619974018,1.3540827586683988,2.354082758668399,1.5,1.5,9,8,6,7,1,3,3,0,10,11,1,6.35,4.88,6.43,7.36,5.98,3.08
1063,74171,94.44984551699021,True,5,0,1,2,0,26,2014.0,2.48,0.8087225187843115,1.0,1.2978193703039222,1.5,0.0,0.0,1.5,1.0,1.7021806296960778,1.5,1.5,4,12,11,0,0,0,9,0,10,12,1,6.35,4.88,6.43,7.36,5.98,3.08
1064,74147,77.86056872426987,False,5,0,1,2,0,25,2014.0,2.09,2.6039431275730136,2.1039431275730136,1.5,0.623658765438082,1.9802843621349318,1.9802843621349318,2.188170617280959,1.2078862551460272,2.207886255146027,1.5,1.5,10,8,3,9,1,2,2,0,10,11,1,6.35,4.88,6.43,7.36,5.98,3.08
1065,74166,84.0293131556921,True,5,0,1,2,0,25,2014.0,2.41,2.892671711076975,1.8926717110769748,1.4463358555384875,2.392671711076975,0.0,0.0,1.5,1.8926717110769748,2.4463358555384875,1.9463358555384875,1.5,12,12,11,0,0,0,11,0,10,12,1,6.35,4.88,6.43,7.36,5.98,3.08
1066,74069,68.4,False,4,0,1,2,0,25,2014.0,2.46,3.0,2.5,2.5,3.0,0.0,0.0,2.0,1.0,2.5,1.0,2.0,12,11,12,0,0,12,13,0,11,12,1,8.19,8.87,7.68,9.72,5.68,3.33
1067,74180,68.4,False,4,0,1,2,0,26,2014.0,2.38,3.0,2.5,1.5,2.5,0.0,0.0,2.0,1.0,2.5,1.0,2.0,12,12,12,0,0,12,0,0,12,12,1,8.19,8.87,7.68,9.72,5.68,3.33
1068,74271,50.6,False,4,0,1,2,0,26,2014.0,2.39,2.5,2.0,2.0,3.0,0.0,0.0,2.0,1.0,3.0,1.5,2.0,13,11,12,0,0,4,13,0,9,12,1,8.19,8.87,7.68,9.72,5.68,3.33
1069,74338,96.4,False,4,0,1,2,6,25,2014.0,1.64,2.0,1.5,0.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,12,10,12,0,0,0,12,0,10,0,0,8.19,8.87,7.68,9.72,5.68,3.33
1070,79550,61.5,False,4,0,1,2,0,25,2015.0,2.67,4.0,2.5,2.5,2.5,0.0,4.0,4.0,1.0,3.0,4.0,3.0,11,10,12,0,8,0,3,0,9,11,0,8.19,8.87,7.68,9.72,5.68,3.33
1071,79713,90.8,False,4,0,1,2,0,24,2015.0,2.44,3.0,2.5,1.5,2.5,0.0,3.0,2.5,1.5,3.0,1.5,2.0,13,12,12,0,10,0,4,0,9,12,1,8.19,8.87,7.68,9.72,5.68,3.33
1072,79720,76.6,False,4,0,1,2,0,24,2015.0,1.55,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,2.0,1.5,0,0,12,0,0,0,4,0,9,12,0,8.19,8.87,7.68,9.72,5.68,3.33
1073,85763,81.1,False,4,0,1,2,2,24,2016.0,2.14,4.0,2.5,1.5,2.5,0.0,2.5,4.0,1.5,4.0,1.5,1.0,11,12,12,0,11,12,11,13,12,12,0,8.19,8.87,7.68,9.72,5.68,3.33
1074,85813,72.0,False,4,0,1,2,4,23,2016.0,1.5,3.0,2.0,2.0,2.5,0.0,3.0,2.0,1.5,2.0,1.5,1.0,15,12,24,0,15,11,13,13,12,12,0,8.19,8.87,7.68,9.72,5.68,3.33
1075,85813,72.0,False,4,0,1,2,4,23,2016.0,1.5,3.0,2.0,2.0,2.5,0.0,3.0,2.0,1.5,2.0,1.5,1.0,15,12,24,0,15,11,13,13,12,12,0,8.19,8.87,7.68,9.72,5.68,3.33
1076,92026,64.5,False,4,0,1,2,0,22,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,0,8,11,13,2,12,0,8.19,8.87,7.68,9.72,5.68,3.33
1077,92166,76.0,False,4,0,1,2,0,23,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,12,4,4,1,4,0,8.19,8.87,7.68,9.72,5.68,3.33
1078,92799,57.5,False,4,0,1,2,0,23,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0,6,5,6,2,6,0,8.19,8.87,7.68,9.72,5.68,3.33
1079,74050,96.4,True,5,0,1,2,0,25,2014.0,2.23,1.013183487248626,1.0,1.0,1.0263669744972521,0.0,0.0,1.486816512751374,1.013183487248626,1.0,1.0,1.986816512751374,12,12,11,0,0,11,10,0,10,11,1,8.19,8.87,7.68,9.72,5.68,3.33
1080,79709,97.5097771807548,False,5,0,1,2,0,24,2015.0,2.16,1.6334008543167258,1.6334008543167258,1.5,1.5,0.0,1.5,1.6334008543167258,1.5,1.5,1.0,1.6334008543167258,12,12,12,0,12,0,11,0,12,12,1,8.19,8.87,7.68,9.72,5.68,3.33
1081,79714,88.56740233694545,False,5,0,1,2,0,23,2015.0,2.02,3.0,2.3139501947454537,1.313950194745454,2.5,0.0,2.2558007789818157,2.5,1.313950194745454,3.0,1.313950194745454,1.6279003894909079,12,11,12,0,6,0,6,0,10,12,1,8.19,8.87,7.68,9.72,5.68,3.33
1082,74291,62.97646503855805,False,5,0,1,2,0,24,2014.0,2.38,3.0,2.231446729090726,2.0,2.768553270909274,0.0,0.0,2.0,1.962893458181452,3.0,1.231446729090726,2.268553270909274,19,11,17,0,0,17,12,0,9,12,1,8.19,8.87,7.68,9.72,5.68,3.33
1083,74264,46.77463918978547,True,5,0,1,2,0,25,2014.0,2.21,2.9378513882572275,2.7514055530289108,1.5,2.8757027765144554,0.0,0.0,1.4378513882572277,1.5621486117427723,1.5621486117427723,1.0,1.9378513882572277,13,10,12,0,0,6,12,0,9,12,1,8.19,8.87,7.68,9.72,5.68,3.33
1084,74055,96.4,True,5,0,1,2,0,25,2014.0,1.81,1.3853743023836793,1.0,1.0,1.7707486047673586,0.0,0.0,1.1146256976163207,1.3853743023836793,1.0,1.0,1.6146256976163207,12,12,11,0,0,11,10,0,10,11,1,8.19,8.87,7.68,9.72,5.68,3.33
1085,74056,71.167023398247,False,5,0,1,2,0,25,2014.0,1.81,3.0,2.252944339442233,2.005888678884466,1.5176660366533978,0.7411669816733011,1.235278302788835,2.494111321115534,1.247055660557767,2.747055660557767,1.0,1.752944339442233,12,10,6,5,0,6,13,0,11,11,1,8.19,8.87,7.68,9.72,5.68,3.33
1086,74163,62.13479604516467,False,5,0,1,2,0,24,2014.0,2.38,2.0182748339240475,1.036549667848095,1.0548245017721423,2.0,0.0,0.0,1.0730993356961898,1.0182748339240475,1.536549667848095,1.5182748339240475,1.5182748339240475,12,12,11,0,0,0,11,0,10,12,1,8.19,8.87,7.68,9.72,5.68,3.33
1087,74092,76.26033472555,False,5,0,1,2,0,25,2014.0,2.09,2.291899582335001,2.0,1.7639665274450005,2.472066945109999,0.0,0.0,1.7360334725549995,1.2360334725549995,2.0,1.7639665274450005,2.2360334725549995,11,11,10,0,0,6,5,0,11,12,1,8.19,8.87,7.68,9.72,5.68,3.33
1088,79717,89.67006053158607,False,5,0,1,2,0,23,2015.0,1.6,2.5765164755142536,2.0,1.2117417622428732,2.0765164755142536,0.0,1.2117417622428732,2.288258237757127,1.2117417622428732,2.3647747132713803,1.0,1.4234835244857464,12,10,12,0,5,0,11,0,12,12,1,8.19,8.87,7.68,9.72,5.68,3.33
1089,79718,96.53836147480992,False,5,0,1,2,0,25,2015.0,1.59,2.1702581962927985,2.0,1.5851290981463992,1.5851290981463992,0.0,1.6702581962927985,2.0,1.4148709018536008,1.5851290981463992,1.0,2.0,12,12,12,0,12,0,9,0,12,12,1,8.19,8.87,7.68,9.72,5.68,3.33
1090,74083,90.9,False,5,0,1,2,0,24,2014.0,1.75,0.0,1.5,1.5,1.0,0.0,0.0,1.5,1.5,2.0,1.5,1.5,0,10,12,0,0,0,12,0,10,12,1,6.04,5.29,6.23,8.02,7.61,3.11
1091,79573,50.8,False,5,0,1,2,0,23,2015.0,2.59,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.5,0.0,2.5,4.0,0,0,8,0,0,0,12,0,0,12,0,6.04,5.29,6.23,8.02,7.61,3.11
1092,85943,72.0,False,5,0,1,2,0,23,2016.0,2.64,3.0,2.0,2.0,2.5,0.0,3.0,3.0,1.0,3.0,1.5,2.0,11,12,23,0,12,11,13,13,14,22,0,6.04,5.29,6.23,8.02,7.61,3.11
1093,85943,72.0,False,5,0,1,1,0,23,2016.0,2.64,3.0,2.0,2.0,2.5,0.0,3.0,3.0,1.0,3.0,1.5,2.0,11,12,23,0,12,11,13,13,14,22,0,6.04,5.29,6.23,8.02,7.61,3.11
1094,85954,72.0,False,5,0,1,2,0,24,2016.0,2.18,2.5,2.5,2.0,3.0,0.0,2.5,3.0,1.5,4.0,1.5,1.0,12,11,12,0,12,0,12,12,11,12,0,6.04,5.29,6.23,8.02,7.61,3.11
1095,74086,44.5,False,5,0,1,2,0,25,2014.0,2.45,3.0,2.5,1.5,2.5,0.0,2.5,2.0,2.0,2.5,2.0,3.0,11,11,12,0,2,0,10,0,9,9,0,8.06,6.66,9.28,5.1,5.14,0.83
1096,79780,80.8,False,5,0,1,2,0,24,2015.0,1.75,1.5,1.5,1.5,1.0,0.0,1.0,2.5,1.5,2.0,1.0,1.0,0,12,12,0,12,0,13,0,11,12,1,8.06,6.66,9.28,5.1,5.14,0.83
1097,85974,67.0,False,5,0,1,2,4,23,2016.0,0.0,2.5,2.5,3.0,2.5,0.0,2.5,3.0,1.0,2.5,2.5,3.0,11,11,12,0,11,0,13,0,11,12,0,8.06,6.66,9.28,5.1,5.14,0.83
1098,79797,96.85243807701481,True,5,0,1,2,0,24,2015.0,1.91,2.5898893921039408,2.0898893921039408,1.5,2.3632964640346468,0.0,2.0898893921039408,2.3632964640346468,1.3632964640346468,2.0,2.0898893921039408,1.7265929280692938,3,11,12,0,6,0,9,0,11,11,1,8.06,6.66,9.28,5.1,5.14,0.83
1099,79790,89.01110173192355,True,5,0,1,2,0,25,2015.0,2.38,2.0747077923742463,2.1168614717505028,1.1915692641247486,1.8084307358752514,0.0,1.5,1.8831385282494975,1.1915692641247486,2.8084307358752514,2.0,1.0,4,12,11,0,6,0,4,0,11,11,1,8.06,6.66,9.28,5.1,5.14,0.83
1100,74089,56.9,False,5,0,1,2,0,25,2014.0,2.19,3.0,3.0,2.5,3.0,0.0,0.0,2.0,2.0,2.5,2.5,2.5,11,11,12,0,0,0,12,0,10,12,1,6.22,5.59,6.72,7.45,7.77,2.13
1101,74137,68.4,False,5,0,1,2,0,25,2014.0,2.36,4.0,3.0,2.0,3.0,0.0,0.0,1.5,1.0,4.0,2.0,2.0,11,12,11,0,0,0,10,0,10,12,0,6.22,5.59,6.72,7.45,7.77,2.13
1102,74160,44.6,False,5,0,1,2,0,24,2014.0,2.34,2.5,2.0,2.5,2.0,0.0,0.0,3.0,1.5,2.5,2.0,2.0,12,12,11,0,0,0,11,0,18,12,1,6.22,5.59,6.72,7.45,7.77,2.13
1103,74258,83.6,False,5,0,1,2,0,25,2014.0,2.3,4.0,4.0,2.5,4.0,0.0,0.0,1.5,1.5,0.0,2.0,4.0,12,9,34,0,0,24,12,0,18,22,0,6.22,5.59,6.72,7.45,7.77,2.13
1104,74258,83.6,False,5,0,1,2,0,25,2014.0,2.3,4.0,4.0,2.5,4.0,0.0,0.0,1.5,1.5,0.0,2.0,4.0,12,9,34,0,0,24,12,0,18,22,0,6.22,5.59,6.72,7.45,7.77,2.13
1105,79462,66.5,False,5,1,1,2,6,24,2015.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.5,4.0,2.5,2.5,0,0,8,0,0,0,9,0,11,12,0,6.22,5.59,6.72,7.45,7.77,2.13
1106,79535,66.5,False,5,0,1,2,0,24,2015.0,2.6,4.0,3.0,2.0,4.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,13,12,12,0,10,0,12,0,10,12,0,6.22,5.59,6.72,7.45,7.77,2.13
1107,79535,66.5,False,5,0,1,2,0,24,2015.0,2.6,4.0,3.0,2.0,4.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,13,12,12,0,10,0,12,0,10,12,0,6.22,5.59,6.72,7.45,7.77,2.13
1108,85833,88.5,False,5,0,1,2,0,23,2016.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,2.0,4.0,0,0,12,0,0,0,9,0,6,12,0,6.22,5.59,6.72,7.45,7.77,2.13
1109,85903,81.1,False,5,0,1,2,0,23,2016.0,2.78,4.0,4.0,4.0,4.0,0.0,4.0,4.0,1.0,3.0,3.0,3.0,1,0,7,0,0,0,7,0,9,10,0,6.22,5.59,6.72,7.45,7.77,2.13
1110,74163,62.616272252735996,False,5,0,1,2,0,25,2014.0,2.34,2.0,1.0100397676100548,1.0100397676100548,2.0100397676100545,0.0,0.0,1.0,1.0,1.5150596514150823,1.5,1.5,11,12,11,0,0,0,11,0,10,12,1,6.22,5.59,6.72,7.45,7.77,2.13
1111,74140,47.83159925637333,False,5,0,1,2,0,25,2014.0,2.34,2.268677359384946,2.0,1.865661320307527,2.731322640615054,0.0,0.0,1.134338679692473,1.0,2.865661320307527,1.365661320307527,1.634338679692473,11,12,11,0,0,3,11,0,10,11,1,6.22,5.59,6.72,7.45,7.77,2.13
1112,74094,75.36,False,4,0,1,4,1,26,2013.0,2.25,3.0,2.5,1.5,0.0,2.0,2.5,3.0,1.0,3.0,2.0,1.5,12,9,0,12,2,0,0,0,11,11,1,5.03,0.0,4.88,5.88,4.24,4.15
1113,74091,75.6138754565126,False,5,0,1,2,0,25,2014.0,2.03,2.8595184052038847,2.0,1.7190368104077698,2.1404815947961153,0.0,0.0,1.5,1.4214447843883455,1.859518405203885,1.859518405203885,2.1404815947961153,11,10,10,0,0,8,3,0,11,12,1,5.03,0.0,4.88,5.88,4.24,4.15
1114,74096,62.9,False,5,0,1,3,0,28,2011.0,2.3,3.0,2.5,1.5,2.5,0.0,0.0,2.0,1.0,2.5,1.0,2.0,24,11,11,0,0,0,0,0,9,11,0,6.85,6.09,6.38,7.42,7.67,2.53
1115,74362,55.0,False,5,0,1,2,6,26,2014.0,2.08,3.0,3.0,0.0,1.5,0.0,0.0,2.0,1.5,2.0,1.5,2.5,10,11,20,0,0,0,12,0,11,0,0,6.85,6.09,6.38,7.42,7.67,2.53
1116,79716,96.3,False,5,0,1,2,0,25,2015.0,2.02,2.0,2.0,1.5,1.5,0.0,1.5,2.0,1.5,1.5,1.0,2.0,13,12,12,0,12,0,11,0,12,12,1,6.85,6.09,6.38,7.42,7.67,2.53
1117,79796,87.9,False,5,1,1,2,0,25,2015.0,2.09,4.0,4.0,1.5,4.0,0.0,2.5,2.5,1.5,3.0,1.5,2.0,17,14,17,0,9,0,4,0,0,11,0,6.85,6.09,6.38,7.42,7.67,2.53
1118,74097,50.6,False,4,0,1,2,0,26,2014.0,1.94,2.5,1.5,1.5,2.0,0.0,0.0,1.5,1.5,2.0,1.0,1.5,11,11,12,0,0,0,13,0,10,12,1,5.82,4.41,4.44,5.25,5.16,3.66
1119,74099,56.9,False,5,0,1,2,0,25,2014.0,1.6,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,4.0,4.0,0,0,9,0,0,2,0,0,10,10,0,8.6,8.06,9.98,5.03,2.37,6.03
1120,81501,57.9,False,5,0,1,2,2,25,2013.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,4.0,4.0,4.0,0,0,2,0,0,0,0,10,0,0,0,8.6,8.06,9.98,5.03,2.37,6.03
1121,74103,74.0,False,4,0,1,2,1,26,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,0,0,0,7.31,0.0,4.49,7.25,5.96,3.14
1122,74140,73.9,False,5,0,1,2,0,25,2014.0,2.27,3.0,2.5,1.5,3.0,0.0,0.0,1.0,2.0,3.0,1.5,1.5,8,8,17,0,0,11,11,0,10,12,1,2.24,3.81,2.16,5.88,2.79,2.03
1123,86088,72.0,False,5,0,1,2,0,23,2016.0,2.5,3.0,3.0,1.5,2.5,0.0,3.0,3.0,2.0,1.5,2.0,1.5,10,11,23,0,12,13,21,13,16,24,0,2.24,3.81,2.16,5.88,2.79,2.03
1124,86088,72.0,False,5,0,1,2,0,23,2016.0,2.5,3.0,3.0,1.5,2.5,0.0,3.0,3.0,2.0,1.5,2.0,1.5,10,11,23,0,12,13,21,13,16,24,0,2.24,3.81,2.16,5.88,2.79,2.03
1125,74126,65.6690741744546,False,5,0,1,2,0,25,2014.0,2.34,2.7200365365460746,2.7200365365460746,1.6399817317269627,2.2799634634539254,0.0,0.0,1.7200365365460744,1.3600182682730373,3.0,1.8600182682730373,2.2200365365460746,10,11,18,0,0,6,11,0,9,11,1,2.24,3.81,2.16,5.88,2.79,2.03
1126,74157,44.58945522268941,False,5,0,1,2,0,24,2014.0,2.34,2.4472761134470455,2.0,2.4472761134470455,2.1054477731059085,0.0,0.0,2.789104453788183,1.4472761134470458,2.5527238865529545,1.9472761134470458,1.9472761134470458,11,12,11,0,0,0,11,0,17,12,1,2.24,3.81,2.16,5.88,2.79,2.03
1127,74141,68.4,False,5,1,1,2,0,25,2014.0,1.43,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0,0,21,0,0,12,0,0,19,12,0,4.16,3.35,5.39,6.52,5.55,7.13
1128,74240,44.5,True,5,0,1,2,0,24,2014.0,2.21,2.5,2.5,1.5,3.0,0.0,3.0,3.0,1.0,3.0,1.0,2.0,13,20,22,0,9,11,0,0,10,23,1,4.16,3.35,5.39,6.52,5.55,7.13
1129,74145,93.8,False,5,0,1,2,1,25,2014.0,2.59,4.0,4.0,4.0,0.0,0.0,4.0,3.0,2.0,4.0,1.5,2.0,10,2,0,17,2,0,12,0,11,10,0,5.83,6.14,4.52,7.09,7.25,2.39
1130,92008,88.2,False,5,0,1,2,2,22,2017.0,2.72,4.0,4.0,2.0,3.0,0.0,4.0,4.0,3.0,3.0,3.0,2.5,11,11,22,0,13,9,12,13,3,11,0,5.83,6.14,4.52,7.09,7.25,2.39
1131,92114,70.4,False,5,0,1,2,2,22,2017.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0,0,12,0,0,11,12,13,3,12,0,5.83,6.14,4.52,7.09,7.25,2.39
1132,74155,64.32,False,4,0,1,2,1,27,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4.18,2.72,6.98,5.45,4.52,3.67
1133,79778,0.0,False,3,1,1,2,0,24,2015.0,2.33,4.0,4.0,2.0,4.0,0.0,4.0,4.0,1.5,3.0,2.5,2.0,13,11,15,0,5,0,4,0,11,11,0,4.18,2.72,6.98,5.45,4.52,3.67
1134,86092,60.0,False,3,0,1,2,1,23,2016.0,1.93,4.0,2.5,2.0,0.0,1.0,4.0,4.0,2.0,4.0,1.5,4.0,9,12,0,11,10,6,10,13,0,12,0,4.18,2.72,6.98,5.45,4.52,3.67
1135,74156,76.8,False,3,0,1,2,1,25,2014.0,2.31,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,9,0,0,0,0,0,0,0,4.88,4.53,4.68,5.22,4.96,4.35
1136,74167,68.4,False,5,0,1,2,0,25,2014.0,2.25,3.0,2.0,1.0,3.0,0.0,2.0,3.0,1.5,2.5,2.0,2.5,12,12,11,0,12,0,11,0,10,12,1,4.61,5.3,4.57,7.67,7.36,2.13
1137,74344,90.9,False,5,0,1,2,1,26,2014.0,1.98,0.0,2.0,1.5,0.0,2.0,2.5,2.5,2.0,2.0,2.0,1.5,0,12,0,11,9,0,13,0,8,12,1,4.61,5.3,4.57,7.67,7.36,2.13
1138,79485,66.5,False,5,0,1,2,1,24,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,4.61,5.3,4.57,7.67,7.36,2.13
1139,79725,61.5,False,5,0,1,2,0,24,2015.0,1.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.5,0.0,4.0,4.0,0,0,12,0,0,0,5,0,8,9,0,4.61,5.3,4.57,7.67,7.36,2.13
1140,74178,68.4,False,5,0,1,2,0,25,2014.0,2.25,3.0,2.4611326815175074,1.4611326815175076,2.5388673184824926,0.0,0.15546927392996968,2.0777346369649847,1.0388673184824924,2.5,1.0777346369649847,2.0388673184824926,12,12,11,0,0,11,0,0,11,12,1,4.61,5.3,4.57,7.67,7.36,2.13
1141,74183,58.667327446666036,True,5,0,1,2,0,24,2014.0,2.38,3.0,2.2940795429263656,2.0,2.7940795429263656,0.0,0.0,1.7059204570736344,1.2059204570736344,3.0,1.4118409141472685,2.5,12,12,9,0,0,7,4,0,11,11,1,4.61,5.3,4.57,7.67,7.36,2.13
1142,74179,63.84256347613837,False,5,0,1,2,0,25,2014.0,1.71,3.0,2.5,1.5953438603318333,2.595343860331833,0.0,0.0,1.9046561396681667,1.0,2.595343860331833,1.0,2.095343860331833,12,12,11,0,0,12,0,0,12,12,1,4.61,5.3,4.57,7.67,7.36,2.13
1143,74168,90.8,False,5,0,1,2,1,26,2014.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,8.26,6.99,9.18,6.33,7.26,2.12
1144,74185,56.9,False,5,0,1,2,0,25,2014.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,6,0,0,0,5,0,3,4,0,8.26,6.99,9.18,6.33,7.26,2.12
1145,74173,44.5,False,5,1,1,2,0,26,2014.0,2.3,4.0,4.0,4.0,4.0,0.0,0.0,3.0,1.0,4.0,1.5,3.0,0,0,7,0,0,11,0,0,11,12,0,7.5,4.1,8.9,7.81,7.69,3.14
1146,79498,93.5,False,5,1,1,2,7,24,2015.0,0.0,3.0,2.5,1.0,0.0,2.5,3.0,3.0,1.5,3.0,1.0,2.5,12,10,0,12,9,0,3,12,9,11,0,7.5,4.1,8.9,7.81,7.69,3.14
1147,79513,77.6,False,5,0,1,2,1,23,2015.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,7.5,4.1,8.9,7.81,7.69,3.14
1148,79757,61.5,False,5,1,1,2,0,24,2015.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0,0,10,0,0,0,6,0,9,10,0,7.5,4.1,8.9,7.81,7.69,3.14
1149,79786,87.9,False,5,1,1,2,0,26,2015.0,1.63,1.5,2.5,1.0,2.0,0.0,1.5,1.5,1.0,3.0,2.0,1.0,0,12,11,0,11,0,0,0,11,11,1,7.5,4.1,8.9,7.81,7.69,3.14
